Period;Product Category;Measures;value
oct-18;Cruiser;Cost of Sales;0
oct-18;Cruiser;Gross Margin;0
oct-18;Cruiser;Production Cost Mult;0
oct-18;Cruiser;Deviation;0
oct-18;Cruiser;Marginal Profit Mult Executed Sales;0
oct-18;Cruiser;Marginal Profits;0
oct-18;Cruiser;Sales;0
oct-18;Cruiser;Executed Sales;0
oct-18;Cruiser;Inventories;0
oct-18;Cruiser;Allocations;0
oct-18;Cruiser;Statistical Base Forecast;0
oct-18;Cruiser;Sales Adjustment;0
oct-18;Cruiser;Product Management Adjustment;0
oct-18;Cruiser;Achievement%_Actual;0
oct-18;Cruiser;Achievement%_Forecast;0
oct-18;Cruiser;Production;0
oct-18;Cruiser;Marginal Profits.;0
oct-18;Cruiser;Max Trust 95%;0
oct-18;Cruiser;Min Trust 95%;0
oct-18;Cruiser;Ecart type WML;0
oct-18;Touring;store_sales;0
oct-18;Touring;store_command;0
oct-18;Touring;store_stocks;0
oct-18;Touring;Labor Costs;0
oct-18;Touring;Actuals;0
oct-18;Touring;Sellers_Forecast;0
oct-18;Touring;Sales Forecast;0
oct-18;Touring;Forecast Arma;0
oct-18;Touring;Demand Forecast.;0
oct-18;Touring;Target;0
oct-18;Touring;Last Years Actuals;0
oct-18;Touring;Unit Price;0
oct-18;Touring;Unit Cost;0
oct-18;Touring;Revenue;0
oct-18;Touring;Cost of Sales;0
oct-18;Touring;Gross Margin;0
oct-18;Touring;Production Cost Mult;0
oct-18;Touring;Deviation;0
oct-18;Touring;Marginal Profit Mult Executed Sales;0
oct-18;Touring;Marginal Profits;0
oct-18;Touring;Sales;0
oct-18;Touring;Executed Sales;0
oct-18;Touring;Inventories;0
oct-18;Touring;Allocations;0
oct-18;Touring;Statistical Base Forecast;0
oct-18;Touring;Sales Adjustment;0
oct-18;Touring;Product Management Adjustment;0
oct-18;Touring;Achievement%_Actual;0
oct-18;Touring;Achievement%_Forecast;0
oct-18;Touring;Production;0
oct-18;Touring;Marginal Profits.;0
oct-18;Touring;Max Trust 95%;0
oct-18;Touring;Min Trust 95%;0
oct-18;Touring;Ecart type WML;0
oct-18;Off-Road;store_sales;0
oct-18;Off-Road;store_command;0
oct-18;Off-Road;store_stocks;0
oct-18;Off-Road;Labor Costs;0
oct-18;Off-Road;Actuals;0
oct-18;Off-Road;Sellers_Forecast;0
oct-18;Off-Road;Sales Forecast;0
oct-18;Off-Road;Forecast Arma;0
oct-18;Off-Road;Demand Forecast.;0
oct-18;Off-Road;Target;0
oct-18;Off-Road;Last Years Actuals;0
oct-18;Off-Road;Unit Price;0
oct-18;Off-Road;Unit Cost;0
oct-18;Off-Road;Revenue;0
oct-18;Off-Road;Cost of Sales;0
oct-18;Off-Road;Gross Margin;0
oct-18;Off-Road;Production Cost Mult;0
oct-18;Off-Road;Deviation;0
oct-18;Off-Road;Marginal Profit Mult Executed Sales;0
oct-18;Off-Road;Marginal Profits;0
oct-18;Off-Road;Sales;0
oct-18;Off-Road;Executed Sales;17048
oct-18;Off-Road;Inventories;0
oct-18;Off-Road;Allocations;0
oct-18;Off-Road;Statistical Base Forecast;0
oct-18;Off-Road;Sales Adjustment;0
oct-18;Off-Road;Product Management Adjustment;0
oct-18;Off-Road;Achievement%_Actual;0
oct-18;Off-Road;Achievement%_Forecast;0
oct-18;Off-Road;Production;0
oct-18;Off-Road;Marginal Profits.;0
oct-18;Off-Road;Max Trust 95%;0
oct-18;Off-Road;Min Trust 95%;0
oct-18;Off-Road;Ecart type WML;0
nov-18;Street;store_sales;0
nov-18;Street;store_command;0
nov-18;Street;store_stocks;0
nov-18;Street;Labor Costs;0
nov-18;Street;Actuals;0
nov-18;Street;Sellers_Forecast;0
nov-18;Street;Sales Forecast;0
nov-18;Street;Forecast Arma;0
nov-18;Street;Demand Forecast.;0
nov-18;Street;Target;0
nov-18;Street;Last Years Actuals;0
nov-18;Street;Unit Price;0
nov-18;Street;Unit Cost;0
nov-18;Street;Revenue;0
nov-18;Street;Cost of Sales;0
nov-18;Street;Gross Margin;0
nov-18;Street;Production Cost Mult;0
nov-18;Street;Deviation;0
nov-18;Street;Marginal Profit Mult Executed Sales;0
nov-18;Street;Marginal Profits;0
nov-18;Street;Sales;0
nov-18;Street;Executed Sales;0
nov-18;Street;Inventories;0
nov-18;Street;Allocations;0
nov-18;Street;Statistical Base Forecast;0
nov-18;Street;Sales Adjustment;0
nov-18;Street;Product Management Adjustment;0
nov-18;Street;Achievement%_Actual;0
nov-18;Street;Achievement%_Forecast;0
nov-18;Street;Production;0
nov-18;Street;Marginal Profits.;0
nov-18;Street;Max Trust 95%;0
nov-18;Street;Min Trust 95%;0
nov-18;Street;Ecart type WML;0
nov-18;Cruiser;store_sales;0
nov-18;Cruiser;store_command;0
nov-18;Cruiser;store_stocks;0
nov-18;Cruiser;Labor Costs;0
nov-18;Cruiser;Actuals;0
nov-18;Cruiser;Sellers_Forecast;0
nov-18;Cruiser;Sales Forecast;0
nov-18;Cruiser;Forecast Arma;0
nov-18;Cruiser;Demand Forecast.;0
nov-18;Cruiser;Target;0
nov-18;Cruiser;Last Years Actuals;0
nov-18;Cruiser;Unit Price;0
nov-18;Cruiser;Unit Cost;0
nov-18;Cruiser;Revenue;0
nov-18;Cruiser;Cost of Sales;0
nov-18;Cruiser;Gross Margin;0
nov-18;Cruiser;Production Cost Mult;0
nov-18;Cruiser;Deviation;0
nov-18;Cruiser;Marginal Profit Mult Executed Sales;0
nov-18;Cruiser;Marginal Profits;0
nov-18;Cruiser;Sales;0
nov-18;Cruiser;Executed Sales;0
nov-18;Cruiser;Inventories;0
nov-18;Cruiser;Allocations;0
nov-18;Cruiser;Statistical Base Forecast;0
nov-18;Cruiser;Sales Adjustment;0
nov-18;Cruiser;Product Management Adjustment;0
nov-18;Cruiser;Achievement%_Actual;0
nov-18;Cruiser;Achievement%_Forecast;0
nov-18;Cruiser;Production;0
nov-18;Cruiser;Marginal Profits.;0
nov-18;Cruiser;Max Trust 95%;0
nov-18;Cruiser;Min Trust 95%;0
nov-18;Cruiser;Ecart type WML;0
nov-18;Touring;store_sales;0
nov-18;Touring;store_command;0
nov-18;Touring;store_stocks;0
nov-18;Touring;Labor Costs;0
nov-18;Touring;Actuals;0
nov-18;Touring;Sellers_Forecast;0
nov-18;Touring;Sales Forecast;0
nov-18;Touring;Forecast Arma;0
nov-18;Touring;Demand Forecast.;0
nov-18;Touring;Target;0
nov-18;Touring;Last Years Actuals;0
nov-18;Touring;Unit Price;0
nov-18;Touring;Unit Cost;0
nov-18;Touring;Revenue;0
nov-18;Touring;Cost of Sales;0
nov-18;Touring;Gross Margin;0
nov-18;Touring;Production Cost Mult;0
nov-18;Touring;Deviation;0
nov-18;Touring;Marginal Profit Mult Executed Sales;0
nov-18;Touring;Marginal Profits;0
nov-18;Touring;Sales;0
nov-18;Touring;Executed Sales;0
nov-18;Touring;Inventories;0
nov-18;Touring;Allocations;0
nov-18;Touring;Statistical Base Forecast;0
nov-18;Touring;Sales Adjustment;0
nov-18;Touring;Product Management Adjustment;0
nov-18;Touring;Achievement%_Actual;0
nov-18;Touring;Achievement%_Forecast;0
nov-18;Touring;Production;0
nov-18;Touring;Marginal Profits.;0
nov-18;Touring;Max Trust 95%;0
nov-18;Touring;Min Trust 95%;0
nov-18;Touring;Ecart type WML;0
nov-18;Off-Road;store_sales;0
nov-18;Off-Road;store_command;0
nov-18;Off-Road;store_stocks;0
nov-18;Off-Road;Labor Costs;0
nov-18;Off-Road;Actuals;0
nov-18;Off-Road;Sellers_Forecast;0
nov-18;Off-Road;Sales Forecast;0
nov-18;Off-Road;Forecast Arma;0
nov-18;Off-Road;Demand Forecast.;0
nov-18;Off-Road;Target;0
nov-18;Off-Road;Last Years Actuals;0
nov-18;Off-Road;Unit Price;0
nov-18;Off-Road;Unit Cost;0
nov-18;Off-Road;Revenue;0
nov-18;Off-Road;Cost of Sales;0
nov-18;Off-Road;Gross Margin;0
nov-18;Off-Road;Production Cost Mult;0
nov-18;Off-Road;Deviation;0
nov-18;Off-Road;Marginal Profit Mult Executed Sales;0
nov-18;Off-Road;Marginal Profits;0
nov-18;Off-Road;Sales;0
nov-18;Off-Road;Executed Sales;14662
nov-18;Off-Road;Inventories;0
nov-18;Off-Road;Allocations;0
nov-18;Off-Road;Statistical Base Forecast;0
nov-18;Off-Road;Sales Adjustment;0
nov-18;Off-Road;Product Management Adjustment;0
nov-18;Off-Road;Achievement%_Actual;0
nov-18;Off-Road;Achievement%_Forecast;0
nov-18;Off-Road;Production;0
nov-18;Off-Road;Marginal Profits.;0
nov-18;Off-Road;Max Trust 95%;0
nov-18;Off-Road;Min Trust 95%;0
nov-18;Off-Road;Ecart type WML;0
Dec 2018;Street;store_sales;0
Dec 2018;Street;store_command;0
Dec 2018;Street;store_stocks;0
Dec 2018;Street;Labor Costs;0
Dec 2018;Street;Actuals;0
Dec 2018;Street;Sellers_Forecast;0
Dec 2018;Street;Sales Forecast;0
Dec 2018;Street;Forecast Arma;0
Dec 2018;Street;Demand Forecast.;0
Dec 2018;Street;Target;0
Dec 2018;Street;Last Years Actuals;0
Dec 2018;Street;Unit Price;0
Dec 2018;Street;Unit Cost;0
Dec 2018;Street;Revenue;0
Dec 2018;Street;Cost of Sales;0
Dec 2018;Street;Gross Margin;0
Dec 2018;Street;Production Cost Mult;0
Dec 2018;Street;Deviation;0
Dec 2018;Street;Marginal Profit Mult Executed Sales;0
Dec 2018;Street;Marginal Profits;0
Dec 2018;Street;Sales;0
Dec 2018;Street;Executed Sales;0
Dec 2018;Street;Inventories;0
Dec 2018;Street;Allocations;0
Dec 2018;Street;Statistical Base Forecast;0
Dec 2018;Street;Sales Adjustment;0
Dec 2018;Street;Product Management Adjustment;0
Dec 2018;Street;Achievement%_Actual;0
Dec 2018;Street;Achievement%_Forecast;0
Dec 2018;Street;Production;0
Dec 2018;Street;Marginal Profits.;0
Dec 2018;Street;Max Trust 95%;0
Dec 2018;Street;Min Trust 95%;0
Dec 2018;Street;Ecart type WML;0
Dec 2018;Cruiser;store_sales;0
Dec 2018;Cruiser;store_command;0
Dec 2018;Cruiser;store_stocks;0
Dec 2018;Cruiser;Labor Costs;0
Dec 2018;Cruiser;Actuals;0
Dec 2018;Cruiser;Sellers_Forecast;0
Dec 2018;Cruiser;Sales Forecast;0
Dec 2018;Cruiser;Forecast Arma;0
Dec 2018;Cruiser;Demand Forecast.;0
Dec 2018;Cruiser;Target;0
Dec 2018;Cruiser;Last Years Actuals;0
Dec 2018;Cruiser;Unit Price;0
Dec 2018;Cruiser;Unit Cost;0
Dec 2018;Cruiser;Revenue;0
Dec 2018;Cruiser;Cost of Sales;0
Dec 2018;Cruiser;Gross Margin;0
Dec 2018;Cruiser;Production Cost Mult;0
Dec 2018;Cruiser;Deviation;0
Dec 2018;Cruiser;Marginal Profit Mult Executed Sales;0
Dec 2018;Cruiser;Marginal Profits;0
Dec 2018;Cruiser;Sales;0
Dec 2018;Cruiser;Executed Sales;0
Dec 2018;Cruiser;Inventories;0
Dec 2018;Cruiser;Allocations;0
Dec 2018;Cruiser;Statistical Base Forecast;0
Dec 2018;Cruiser;Sales Adjustment;0
Dec 2018;Cruiser;Product Management Adjustment;0
Dec 2018;Cruiser;Achievement%_Actual;0
Dec 2018;Cruiser;Achievement%_Forecast;0
Dec 2018;Cruiser;Production;0
Dec 2018;Cruiser;Marginal Profits.;0
Dec 2018;Cruiser;Max Trust 95%;0
Dec 2018;Cruiser;Min Trust 95%;0
Dec 2018;Cruiser;Ecart type WML;0
Dec 2018;Touring;store_sales;0
Dec 2018;Touring;store_command;0
Dec 2018;Touring;store_stocks;0
Dec 2018;Touring;Labor Costs;0
Dec 2018;Touring;Actuals;0
Dec 2018;Touring;Sellers_Forecast;0
Dec 2018;Touring;Sales Forecast;0
Dec 2018;Touring;Forecast Arma;0
Dec 2018;Touring;Demand Forecast.;0
Dec 2018;Touring;Target;0
Dec 2018;Touring;Last Years Actuals;0
Dec 2018;Touring;Unit Price;0
Dec 2018;Touring;Unit Cost;0
Dec 2018;Touring;Revenue;0
Dec 2018;Touring;Cost of Sales;0
Dec 2018;Touring;Gross Margin;0
Dec 2018;Touring;Production Cost Mult;0
Dec 2018;Touring;Deviation;0
Dec 2018;Touring;Marginal Profit Mult Executed Sales;0
Dec 2018;Touring;Marginal Profits;0
Dec 2018;Touring;Sales;0
Dec 2018;Touring;Executed Sales;0
Dec 2018;Touring;Inventories;0
Dec 2018;Touring;Allocations;0
Dec 2018;Touring;Statistical Base Forecast;0
Dec 2018;Touring;Sales Adjustment;0
Dec 2018;Touring;Product Management Adjustment;0
Dec 2018;Touring;Achievement%_Actual;0
Dec 2018;Touring;Achievement%_Forecast;0
Dec 2018;Touring;Production;0
Dec 2018;Touring;Marginal Profits.;0
Dec 2018;Touring;Max Trust 95%;0
Dec 2018;Touring;Min Trust 95%;0
Dec 2018;Touring;Ecart type WML;0
Dec 2018;Off-Road;store_sales;0
Dec 2018;Off-Road;store_command;0
Dec 2018;Off-Road;store_stocks;0
Dec 2018;Off-Road;Labor Costs;0
Dec 2018;Off-Road;Actuals;0
Dec 2018;Off-Road;Sellers_Forecast;0
Dec 2018;Off-Road;Sales Forecast;0
Dec 2018;Off-Road;Forecast Arma;0
Dec 2018;Off-Road;Demand Forecast.;0
Dec 2018;Off-Road;Target;0
Dec 2018;Off-Road;Last Years Actuals;0
Dec 2018;Off-Road;Unit Price;0
Dec 2018;Off-Road;Unit Cost;0
Dec 2018;Off-Road;Revenue;0
Dec 2018;Off-Road;Cost of Sales;0
Dec 2018;Off-Road;Gross Margin;0
Dec 2018;Off-Road;Production Cost Mult;0
Dec 2018;Off-Road;Deviation;0
Dec 2018;Off-Road;Marginal Profit Mult Executed Sales;0
Dec 2018;Off-Road;Marginal Profits;0
Dec 2018;Off-Road;Sales;0
Dec 2018;Off-Road;Executed Sales;16324
Dec 2018;Off-Road;Inventories;0
Dec 2018;Off-Road;Allocations;0
Dec 2018;Off-Road;Statistical Base Forecast;0
Dec 2018;Off-Road;Sales Adjustment;0
Dec 2018;Off-Road;Product Management Adjustment;0
Dec 2018;Off-Road;Achievement%_Actual;0
Dec 2018;Off-Road;Achievement%_Forecast;0
Dec 2018;Off-Road;Production;0
Dec 2018;Off-Road;Marginal Profits.;0
Dec 2018;Off-Road;Max Trust 95%;0
Dec 2018;Off-Road;Min Trust 95%;0
Dec 2018;Off-Road;Ecart type WML;0
janv-17;Street;store_sales;0
janv-17;Street;store_command;0
janv-17;Street;store_stocks;0
janv-17;Street;Labor Costs;0
janv-17;Street;Actuals;0
janv-17;Street;Sellers_Forecast;0
janv-17;Street;Sales Forecast;0
janv-17;Street;Forecast Arma;0
janv-17;Street;Demand Forecast.;0
janv-17;Street;Target;0
janv-17;Street;Last Years Actuals;0
janv-17;Street;Unit Price;0
janv-17;Street;Unit Cost;0
janv-17;Street;Revenue;0
janv-17;Street;Cost of Sales;0
janv-17;Street;Gross Margin;0
janv-17;Street;Production Cost Mult;0
janv-17;Street;Deviation;0
janv-17;Street;Marginal Profit Mult Executed Sales;0
janv-17;Street;Marginal Profits;0
janv-17;Street;Sales;0
janv-17;Street;Executed Sales;0
janv-17;Street;Inventories;0
janv-17;Street;Allocations;0
janv-17;Street;Statistical Base Forecast;0
janv-17;Street;Sales Adjustment;0
janv-17;Street;Product Management Adjustment;0
janv-17;Street;Achievement%_Actual;0
janv-17;Street;Achievement%_Forecast;0
janv-17;Street;Production;0
janv-17;Street;Marginal Profits.;0
janv-17;Street;Max Trust 95%;0
janv-17;Street;Min Trust 95%;0
janv-17;Street;Ecart type WML;0
janv-17;Cruiser;store_sales;0
janv-17;Cruiser;store_command;0
janv-17;Cruiser;store_stocks;0
janv-17;Cruiser;Labor Costs;0
janv-17;Cruiser;Actuals;0
janv-17;Cruiser;Sellers_Forecast;0
janv-17;Cruiser;Sales Forecast;0
janv-17;Cruiser;Forecast Arma;0
janv-17;Cruiser;Demand Forecast.;0
janv-17;Cruiser;Target;0
janv-17;Cruiser;Last Years Actuals;0
janv-17;Cruiser;Unit Price;0
janv-17;Cruiser;Unit Cost;0
janv-17;Cruiser;Revenue;0
janv-17;Cruiser;Cost of Sales;0
janv-17;Cruiser;Gross Margin;0
janv-17;Cruiser;Production Cost Mult;0
janv-17;Cruiser;Deviation;0
janv-17;Cruiser;Marginal Profit Mult Executed Sales;0
janv-17;Cruiser;Marginal Profits;0
janv-17;Cruiser;Sales;0
janv-17;Cruiser;Executed Sales;0
janv-17;Cruiser;Inventories;0
janv-17;Cruiser;Allocations;0
janv-17;Cruiser;Statistical Base Forecast;0
janv-17;Cruiser;Sales Adjustment;0
janv-17;Cruiser;Product Management Adjustment;0
janv-17;Cruiser;Achievement%_Actual;0
janv-17;Cruiser;Achievement%_Forecast;0
janv-17;Cruiser;Production;0
janv-17;Cruiser;Marginal Profits.;0
janv-17;Cruiser;Max Trust 95%;0
janv-17;Cruiser;Min Trust 95%;0
janv-17;Cruiser;Ecart type WML;0
janv-17;Touring;store_sales;0
janv-17;Touring;store_command;0
janv-17;Touring;store_stocks;0
janv-17;Touring;Labor Costs;0
janv-17;Touring;Actuals;0
janv-17;Touring;Sellers_Forecast;0
janv-17;Touring;Sales Forecast;0
janv-17;Touring;Forecast Arma;0
janv-17;Touring;Demand Forecast.;0
janv-17;Touring;Target;0
janv-17;Touring;Last Years Actuals;0
janv-17;Touring;Unit Price;0
janv-17;Touring;Unit Cost;0
janv-17;Touring;Revenue;0
janv-17;Touring;Cost of Sales;0
janv-17;Touring;Gross Margin;0
janv-17;Touring;Production Cost Mult;0
janv-17;Touring;Deviation;0
janv-17;Touring;Marginal Profit Mult Executed Sales;0
janv-17;Touring;Marginal Profits;0
janv-17;Touring;Sales;0
janv-17;Touring;Executed Sales;0
janv-17;Touring;Inventories;0
janv-17;Touring;Allocations;0
janv-17;Touring;Statistical Base Forecast;0
janv-17;Touring;Sales Adjustment;0
janv-17;Touring;Product Management Adjustment;0
janv-17;Touring;Achievement%_Actual;0
janv-17;Touring;Achievement%_Forecast;0
janv-17;Touring;Production;0
janv-17;Touring;Marginal Profits.;0
janv-17;Touring;Max Trust 95%;0
janv-17;Touring;Min Trust 95%;0
janv-17;Touring;Ecart type WML;0
janv-17;Off-Road;store_sales;0
janv-17;Off-Road;store_command;0
janv-17;Off-Road;store_stocks;0
janv-17;Off-Road;Labor Costs;0
janv-17;Off-Road;Actuals;0
janv-17;Off-Road;Sellers_Forecast;0
janv-17;Off-Road;Sales Forecast;0
janv-17;Off-Road;Forecast Arma;0
janv-17;Off-Road;Demand Forecast.;0
janv-17;Off-Road;Target;0
janv-17;Off-Road;Last Years Actuals;0
janv-17;Off-Road;Unit Price;0
janv-17;Off-Road;Unit Cost;0
janv-17;Off-Road;Revenue;0
janv-17;Off-Road;Cost of Sales;0
janv-17;Off-Road;Gross Margin;0
janv-17;Off-Road;Production Cost Mult;0
janv-17;Off-Road;Deviation;0
janv-17;Off-Road;Marginal Profit Mult Executed Sales;0
janv-17;Off-Road;Marginal Profits;0
janv-17;Off-Road;Sales;0
janv-17;Off-Road;Executed Sales;18588
janv-17;Off-Road;Inventories;0
janv-17;Off-Road;Allocations;0
janv-17;Off-Road;Statistical Base Forecast;0
janv-17;Off-Road;Sales Adjustment;0
janv-17;Off-Road;Product Management Adjustment;0
janv-17;Off-Road;Achievement%_Actual;0
janv-17;Off-Road;Achievement%_Forecast;0
janv-17;Off-Road;Production;0
janv-17;Off-Road;Marginal Profits.;0
janv-17;Off-Road;Max Trust 95%;0
janv-17;Off-Road;Min Trust 95%;0
janv-17;Off-Road;Ecart type WML;0
Feb 2017;Street;store_sales;0
Feb 2017;Street;store_command;0
Feb 2017;Street;store_stocks;0
Feb 2017;Street;Labor Costs;0
Feb 2017;Street;Actuals;0
Feb 2017;Street;Sellers_Forecast;0
Feb 2017;Street;Sales Forecast;0
Feb 2017;Street;Forecast Arma;0
Feb 2017;Street;Demand Forecast.;0
Feb 2017;Street;Target;0
Feb 2017;Street;Last Years Actuals;0
Feb 2017;Street;Unit Price;0
Feb 2017;Street;Unit Cost;0
Feb 2017;Street;Revenue;0
Feb 2017;Street;Cost of Sales;0
Feb 2017;Street;Gross Margin;0
Feb 2017;Street;Production Cost Mult;0
Feb 2017;Street;Deviation;0
Feb 2017;Street;Marginal Profit Mult Executed Sales;0
Feb 2017;Street;Marginal Profits;0
Feb 2017;Street;Sales;0
Feb 2017;Street;Executed Sales;0
Feb 2017;Street;Inventories;0
Feb 2017;Street;Allocations;0
Feb 2017;Street;Statistical Base Forecast;0
Feb 2017;Street;Sales Adjustment;0
Feb 2017;Street;Product Management Adjustment;0
Feb 2017;Street;Achievement%_Actual;0
Feb 2017;Street;Achievement%_Forecast;0
Feb 2017;Street;Production;0
Feb 2017;Street;Marginal Profits.;0
Feb 2017;Street;Max Trust 95%;0
Feb 2017;Street;Min Trust 95%;0
Feb 2017;Street;Ecart type WML;0
Feb 2017;Cruiser;store_sales;0
Feb 2017;Cruiser;store_command;0
Feb 2017;Cruiser;store_stocks;0
Feb 2017;Cruiser;Labor Costs;0
Feb 2017;Cruiser;Actuals;0
Feb 2017;Cruiser;Sellers_Forecast;0
Feb 2017;Cruiser;Sales Forecast;0
Feb 2017;Cruiser;Forecast Arma;0
Feb 2017;Cruiser;Demand Forecast.;0
Feb 2017;Cruiser;Target;0
Feb 2017;Cruiser;Last Years Actuals;0
Feb 2017;Cruiser;Unit Price;0
Feb 2017;Cruiser;Unit Cost;0
Feb 2017;Cruiser;Revenue;0
Feb 2017;Cruiser;Cost of Sales;0
Feb 2017;Cruiser;Gross Margin;0
Feb 2017;Cruiser;Production Cost Mult;0
Feb 2017;Cruiser;Deviation;0
Feb 2017;Cruiser;Marginal Profit Mult Executed Sales;0
Feb 2017;Cruiser;Marginal Profits;0
Feb 2017;Cruiser;Sales;0
Feb 2017;Cruiser;Executed Sales;0
Feb 2017;Cruiser;Inventories;0
Feb 2017;Cruiser;Allocations;0
Feb 2017;Cruiser;Statistical Base Forecast;0
Feb 2017;Cruiser;Sales Adjustment;0
Feb 2017;Cruiser;Product Management Adjustment;0
Feb 2017;Cruiser;Achievement%_Actual;0
Feb 2017;Cruiser;Achievement%_Forecast;0
Feb 2017;Cruiser;Production;0
Feb 2017;Cruiser;Marginal Profits.;0
Feb 2017;Cruiser;Max Trust 95%;0
Feb 2017;Cruiser;Min Trust 95%;0
Feb 2017;Cruiser;Ecart type WML;0
Feb 2017;Touring;store_sales;0
Feb 2017;Touring;store_command;0
Feb 2017;Touring;store_stocks;0
Feb 2017;Touring;Labor Costs;0
Feb 2017;Touring;Actuals;0
Feb 2017;Touring;Sellers_Forecast;0
Feb 2017;Touring;Sales Forecast;0
Feb 2017;Touring;Forecast Arma;0
Feb 2017;Touring;Demand Forecast.;0
Feb 2017;Touring;Target;0
Feb 2017;Touring;Last Years Actuals;0
Feb 2017;Touring;Unit Price;0
Feb 2017;Touring;Unit Cost;0
Feb 2017;Touring;Revenue;0
Feb 2017;Touring;Cost of Sales;0
Feb 2017;Touring;Gross Margin;0
Feb 2017;Touring;Production Cost Mult;0
Feb 2017;Touring;Deviation;0
Feb 2017;Touring;Marginal Profit Mult Executed Sales;0
Feb 2017;Touring;Marginal Profits;0
Feb 2017;Touring;Sales;0
Feb 2017;Touring;Executed Sales;0
Feb 2017;Touring;Inventories;0
Feb 2017;Touring;Allocations;0
Feb 2017;Touring;Statistical Base Forecast;0
Feb 2017;Touring;Sales Adjustment;0
Feb 2017;Touring;Product Management Adjustment;0
Feb 2017;Touring;Achievement%_Actual;0
Feb 2017;Touring;Achievement%_Forecast;0
Feb 2017;Touring;Production;0
