Products,Markets,Period,value
CRX500,Argentina,Jul 2020,567
CRX500,Argentina,Aug 2020,599
CRX500,Argentina,Sep 2020,589
CRX500,Argentina,Oct 2020,588
CRX500,Argentina,Nov 2020,591
CRX500,Argentina,Dec 2020,575
CRX500,UK,Jan 2020,608
CRX500,UK,Feb 2020,582
CRX500,UK,Mar 2020,578
CRX500,UK,Apr 2020,601
CRX500,UK,May 2020,572
CRX500,UK,Jun 2020,570
CRX500,UK,Jul 2020,580
CRX500,UK,Aug 2020,570
CRX500,UK,Sep 2020,589
CRX500,UK,Oct 2020,599
CRX500,UK,Nov 2020,608
CRX500,UK,Dec 2020,588
CRX500,France,Jan 2020,582
CRX500,France,Feb 2020,609
CRX500,France,Mar 2020,600
CRX500,France,Apr 2020,563
CRX500,France,May 2020,567
CRX500,France,Jun 2020,593
CRX500,France,Jul 2020,607
CRX500,France,Aug 2020,584
CRX500,France,Sep 2020,577
CRX500,France,Oct 2020,588
CRX500,France,Nov 2020,609
CRX500,France,Dec 2020,591
CRX500,Germany,Jan 2020,578
CRX500,Germany,Feb 2020,565
CRX500,Germany,Mar 2020,566
CRX500,Germany,Apr 2020,608
CRX500,Germany,May 2020,577
CRX500,Germany,Jun 2020,600
CRX500,Germany,Jul 2020,582
CRX500,Germany,Aug 2020,592
CRX500,Germany,Sep 2020,568
CRX500,Germany,Oct 2020,608
CRX500,Germany,Nov 2020,568
CRX500,Germany,Dec 2020,590
CRX500,Spain,Jan 2020,603
CRX500,Spain,Feb 2020,564
CRX500,Spain,Mar 2020,595
CRX500,Spain,Apr 2020,577
CRX500,Spain,May 2020,564
CRX500,Spain,Jun 2020,564
CRX500,Spain,Jul 2020,561
CRX500,Spain,Aug 2020,596
CRX500,Spain,Sep 2020,587
CRX500,Spain,Oct 2020,607
CRX500,Spain,Nov 2020,573
CRX500,Spain,Dec 2020,566
CRX500,Italy,Jan 2020,569
CRX500,Italy,Feb 2020,602
CRX500,Italy,Mar 2020,606
CRX500,Italy,Apr 2020,572
CRX500,Italy,May 2020,567
CRX500,Italy,Jun 2020,588
CRX500,Italy,Jul 2020,598
CRX500,Italy,Aug 2020,601
CRX500,Italy,Sep 2020,570
CRX500,Italy,Oct 2020,608
CRX500,Italy,Nov 2020,589
CRX500,Italy,Dec 2020,581
CRX500,China,Jan 2020,606
CRX500,China,Feb 2020,594
CRX500,China,Mar 2020,598
CRX500,China,Apr 2020,598
CRX500,China,May 2020,598
CRX500,China,Jun 2020,584
CRX500,China,Jul 2020,602
CRX500,China,Aug 2020,591
CRX500,China,Sep 2020,562
CRX500,China,Oct 2020,579
CRX500,China,Nov 2020,563
CRX500,China,Dec 2020,594
CRX500,Japan,Jan 2020,592
CRX500,Japan,Feb 2020,599
CRX500,Japan,Mar 2020,577
CRX500,Japan,Apr 2020,568
CRX500,Japan,May 2020,605
CRX500,Japan,Jun 2020,589
CRX500,Japan,Jul 2020,561
CRX500,Japan,Aug 2020,566
CRX500,Japan,Sep 2020,589
CRX500,Japan,Oct 2020,600
CRX500,Japan,Nov 2020,596
CRX500,Japan,Dec 2020,593
CRX500,Americas#,Jan 2020,0
CRX500,Americas#,Feb 2020,0
CRX500,Americas#,Mar 2020,0
CRX500,Americas#,Apr 2020,0
CRX500,Americas#,May 2020,0
CRX500,Americas#,Jun 2020,0
CRX500,Americas#,Jul 2020,0
CRX500,Americas#,Aug 2020,0
CRX500,Americas#,Sep 2020,0
CRX500,Americas#,Oct 2020,0
CRX500,Americas#,Nov 2020,0
CRX500,Americas#,Dec 2020,0
CRX500,EMEA#,Jan 2020,0
CRX500,EMEA#,Feb 2020,0
CRX500,EMEA#,Mar 2020,0
CRX500,EMEA#,Apr 2020,0
CRX500,EMEA#,May 2020,0
CRX500,EMEA#,Jun 2020,0
CRX500,EMEA#,Jul 2020,0
CRX500,EMEA#,Aug 2020,0
CRX500,EMEA#,Sep 2020,0
CRX500,EMEA#,Oct 2020,0
CRX500,EMEA#,Nov 2020,0
CRX500,EMEA#,Dec 2020,0
CRX500,APAC#,Jan 2020,0
CRX500,APAC#,Feb 2020,0
CRX500,APAC#,Mar 2020,0
CRX500,APAC#,Apr 2020,0
CRX500,APAC#,May 2020,0
CRX500,APAC#,Jun 2020,0
CRX500,APAC#,Jul 2020,0
CRX500,APAC#,Aug 2020,0
CRX500,APAC#,Sep 2020,0
CRX500,APAC#,Oct 2020,0
CRX500,APAC#,Nov 2020,0
CRX500,APAC#,Dec 2020,0
CRX500,Total Market#,Jan 2020,0
CRX500,Total Market#,Feb 2020,0
CRX500,Total Market#,Mar 2020,0
CRX500,Total Market#,Apr 2020,0
CRX500,Total Market#,May 2020,0
CRX500,Total Market#,Jun 2020,0
CRX500,Total Market#,Jul 2020,0
CRX500,Total Market#,Aug 2020,0
CRX500,Total Market#,Sep 2020,0
CRX500,Total Market#,Oct 2020,0
CRX500,Total Market#,Nov 2020,0
CRX500,Total Market#,Dec 2020,0
CRS550,US,Jan 2020,780
CRS550,US,Feb 2020,792
CRS550,US,Mar 2020,792
CRS550,US,Apr 2020,767
CRS550,US,May 2020,772
CRS550,US,Jun 2020,777
CRS550,US,Jul 2020,768
CRS550,US,Aug 2020,793
CRS550,US,Sep 2020,762
CRS550,US,Oct 2020,782
CRS550,US,Nov 2020,788
CRS550,US,Dec 2020,789
CRS550,Canada,Jan 2020,781
CRS550,Canada,Feb 2020,788
CRS550,Canada,Mar 2020,775
CRS550,Canada,Apr 2020,773
CRS550,Canada,May 2020,799
CRS550,Canada,Jun 2020,774
CRS550,Canada,Jul 2020,777
CRS550,Canada,Aug 2020,799
CRS550,Canada,Sep 2020,784
CRS550,Canada,Oct 2020,804
CRS550,Canada,Nov 2020,773
CRS550,Canada,Dec 2020,792
CRS550,Brazil,Jan 2020,805
CRS550,Brazil,Feb 2020,799
CRS550,Brazil,Mar 2020,770
CRS550,Brazil,Apr 2020,800
CRS550,Brazil,May 2020,792
CRS550,Brazil,Jun 2020,789
CRS550,Brazil,Jul 2020,796
CRS550,Brazil,Aug 2020,780
CRS550,Brazil,Sep 2020,758
CRS550,Brazil,Oct 2020,803
CRS550,Brazil,Nov 2020,789
CRS550,Brazil,Dec 2020,767
CRS550,Argentina,Jan 2020,761
CRS550,Argentina,Feb 2020,768
CRS550,Argentina,Mar 2020,774
CRS550,Argentina,Apr 2020,788
CRS550,Argentina,May 2020,766
CRS550,Argentina,Jun 2020,772
CRS550,Argentina,Jul 2020,791
CRS550,Argentina,Aug 2020,803
CRS550,Argentina,Sep 2020,760
CRS550,Argentina,Oct 2020,792
CRS550,Argentina,Nov 2020,756
CRS550,Argentina,Dec 2020,756
CRS550,UK,Jan 2020,759
CRS550,UK,Feb 2020,775
CRS550,UK,Mar 2020,760
CRS550,UK,Apr 2020,764
CRS550,UK,May 2020,763
CRS550,UK,Jun 2020,785
CRS550,UK,Jul 2020,770
CRS550,UK,Aug 2020,798
CRS550,UK,Sep 2020,758
CRS550,UK,Oct 2020,760
CRS550,UK,Nov 2020,782
CRS550,UK,Dec 2020,779
CRS550,France,Jan 2020,794
CRS550,France,Feb 2020,799
CRS550,France,Mar 2020,790
CRS550,France,Apr 2020,758
CRS550,France,May 2020,803
CRS550,France,Jun 2020,764
CRS550,France,Jul 2020,804
CRS550,France,Aug 2020,801
CRS550,France,Sep 2020,784
CRS550,France,Oct 2020,775
CRS550,France,Nov 2020,783
CRS550,France,Dec 2020,777
CRS550,Germany,Jan 2020,801
CRS550,Germany,Feb 2020,804
CRS550,Germany,Mar 2020,771
CRS550,Germany,Apr 2020,765
CRS550,Germany,May 2020,788
CRS550,Germany,Jun 2020,804
CRS550,Germany,Jul 2020,804
CRS550,Germany,Aug 2020,787
CRS550,Germany,Sep 2020,786
CRS550,Germany,Oct 2020,781
CRS550,Germany,Nov 2020,776
CRS550,Germany,Dec 2020,804
CRS550,Spain,Jan 2020,787
CRS550,Spain,Feb 2020,790
CRS550,Spain,Mar 2020,772
CRS550,Spain,Apr 2020,781
CRS550,Spain,May 2020,773
CRS550,Spain,Jun 2020,769
CRS550,Spain,Jul 2020,774
CRS550,Spain,Aug 2020,796
CRS550,Spain,Sep 2020,773
CRS550,Spain,Oct 2020,799
CRS550,Spain,Nov 2020,781
CRS550,Spain,Dec 2020,765
CRS550,Italy,Jan 2020,800
CRS550,Italy,Feb 2020,759
CRS550,Italy,Mar 2020,763
CRS550,Italy,Apr 2020,769
CRS550,Italy,May 2020,775
CRS550,Italy,Jun 2020,798
CRS550,Italy,Jul 2020,760
CRS550,Italy,Aug 2020,785
CRS550,Italy,Sep 2020,796
CRS550,Italy,Oct 2020,778
CRS550,Italy,Nov 2020,758
CRS550,Italy,Dec 2020,794
CRS550,China,Jan 2020,778
CRS550,China,Feb 2020,760
CRS550,China,Mar 2020,784
CRS550,China,Apr 2020,805
CRS550,China,May 2020,785
CRS550,China,Jun 2020,772
CRS550,China,Jul 2020,786
CRS550,China,Aug 2020,784
CRS550,China,Sep 2020,785
CRS550,China,Oct 2020,770
CRS550,China,Nov 2020,788
CRS550,China,Dec 2020,781
CRS550,Japan,Jan 2020,761
CRS550,Japan,Feb 2020,785
CRS550,Japan,Mar 2020,760
CRS550,Japan,Apr 2020,778
CRS550,Japan,May 2020,790
CRS550,Japan,Jun 2020,788
CRS550,Japan,Jul 2020,758
CRS550,Japan,Aug 2020,796
CRS550,Japan,Sep 2020,792
CRS550,Japan,Oct 2020,763
CRS550,Japan,Nov 2020,803
CRS550,Japan,Dec 2020,799
CRS550,Americas#,Jan 2020,0
CRS550,Americas#,Feb 2020,0
CRS550,Americas#,Mar 2020,0
CRS550,Americas#,Apr 2020,0
CRS550,Americas#,May 2020,0
CRS550,Americas#,Jun 2020,0
CRS550,Americas#,Jul 2020,0
CRS550,Americas#,Aug 2020,0
CRS550,Americas#,Sep 2020,0
CRS550,Americas#,Oct 2020,0
CRS550,Americas#,Nov 2020,0
CRS550,Americas#,Dec 2020,0
CRS550,EMEA#,Jan 2020,0
CRS550,EMEA#,Feb 2020,0
CRS550,EMEA#,Mar 2020,0
CRS550,EMEA#,Apr 2020,0
CRS550,EMEA#,May 2020,0
CRS550,EMEA#,Jun 2020,0
CRS550,EMEA#,Jul 2020,0
CRS550,EMEA#,Aug 2020,0
CRS550,EMEA#,Sep 2020,0
CRS550,EMEA#,Oct 2020,0
CRS550,EMEA#,Nov 2020,0
CRS550,EMEA#,Dec 2020,0
CRS550,APAC#,Jan 2020,0
CRS550,APAC#,Feb 2020,0
CRS550,APAC#,Mar 2020,0
CRS550,APAC#,Apr 2020,0
CRS550,APAC#,May 2020,0
CRS550,APAC#,Jun 2020,0
CRS550,APAC#,Jul 2020,0
CRS550,APAC#,Aug 2020,0
CRS550,APAC#,Sep 2020,0
CRS550,APAC#,Oct 2020,0
CRS550,APAC#,Nov 2020,0
CRS550,APAC#,Dec 2020,0
CRS550,Total Market#,Jan 2020,0
CRS550,Total Market#,Feb 2020,0
CRS550,Total Market#,Mar 2020,0
CRS550,Total Market#,Apr 2020,0
CRS550,Total Market#,May 2020,0
CRS550,Total Market#,Jun 2020,0
CRS550,Total Market#,Jul 2020,0
CRS550,Total Market#,Aug 2020,0
CRS550,Total Market#,Sep 2020,0
CRS550,Total Market#,Oct 2020,0
CRS550,Total Market#,Nov 2020,0
CRS550,Total Market#,Dec 2020,0
CRX600,US,Jan 2020,791
CRX600,US,Feb 2020,801
CRX600,US,Mar 2020,785
CRX600,US,Apr 2020,791
CRX600,US,May 2020,781
CRX600,US,Jun 2020,798
CRX600,US,Jul 2020,798
CRX600,US,Aug 2020,792
CRX600,US,Sep 2020,760
CRX600,US,Oct 2020,778
CRX600,US,Nov 2020,778
CRX600,US,Dec 2020,789
CRX600,Canada,Jan 2020,801
CRX600,Canada,Feb 2020,768
CRX600,Canada,Mar 2020,762
CRX600,Canada,Apr 2020,775
CRX600,Canada,May 2020,773
CRX600,Canada,Jun 2020,801
CRX600,Canada,Jul 2020,795
CRX600,Canada,Aug 2020,801
CRX600,Canada,Sep 2020,767
CRX600,Canada,Oct 2020,794
CRX600,Canada,Nov 2020,757
CRX600,Canada,Dec 2020,791
CRX600,Brazil,Jan 2020,773
CRX600,Brazil,Feb 2020,796
CRX600,Brazil,Mar 2020,792
CRX600,Brazil,Apr 2020,783
CRX600,Brazil,May 2020,793
CRX600,Brazil,Jun 2020,769
CRX600,Brazil,Jul 2020,790
CRX600,Brazil,Aug 2020,791
CRX600,Brazil,Sep 2020,788
CRX600,Brazil,Oct 2020,798
CRX600,Brazil,Nov 2020,756
CRX600,Brazil,Dec 2020,792
CRX600,Argentina,Jan 2020,789
CRX600,Argentina,Feb 2020,756
CRX600,Argentina,Mar 2020,799
CRX600,Argentina,Apr 2020,794
CRX600,Argentina,May 2020,778
CRX600,Argentina,Jun 2020,761
CRX600,Argentina,Jul 2020,803
CRX600,Argentina,Aug 2020,799
CRX600,Argentina,Sep 2020,802
CRX600,Argentina,Oct 2020,781
CRX600,Argentina,Nov 2020,789
CRX600,Argentina,Dec 2020,778
CRX600,UK,Jan 2020,775
CRX600,UK,Feb 2020,767
CRX600,UK,Mar 2020,803
CRX600,UK,Apr 2020,760
CRX600,UK,May 2020,758
CRX600,UK,Jun 2020,781
CRX600,UK,Jul 2020,799
CRX600,UK,Aug 2020,791
CRX600,UK,Sep 2020,754
CRX600,UK,Oct 2020,764
CRX600,UK,Nov 2020,784
CRX600,UK,Dec 2020,795
CRX600,France,Jan 2020,803
CRX600,France,Feb 2020,792
CRX600,France,Mar 2020,782
CRX600,France,Apr 2020,762
CRX600,France,May 2020,785
CRX600,France,Jun 2020,785
CRX600,France,Jul 2020,775
CRX600,France,Aug 2020,778
CRX600,France,Sep 2020,786
CRX600,France,Oct 2020,769
CRX600,France,Nov 2020,767
CRX600,France,Dec 2020,792
CRX600,Germany,Jan 2020,797
CRX600,Germany,Feb 2020,801
CRX600,Germany,Mar 2020,768
CRX600,Germany,Apr 2020,795
CRX600,Germany,May 2020,763
CRX600,Germany,Jun 2020,769
CRX600,Germany,Jul 2020,775
CRX600,Germany,Aug 2020,774
CRX600,Germany,Sep 2020,792
CRX600,Germany,Oct 2020,782
CRX600,Germany,Nov 2020,755
CRX600,Germany,Dec 2020,788
CRX600,Spain,Jan 2020,772
CRX600,Spain,Feb 2020,755
CRX600,Spain,Mar 2020,794
CRX600,Spain,Apr 2020,775
CRX600,Spain,May 2020,768
CRX600,Spain,Jun 2020,773
CRX600,Spain,Jul 2020,758
CRX600,Spain,Aug 2020,775
CRX600,Spain,Sep 2020,780
CRX600,Spain,Oct 2020,785
CRX600,Spain,Nov 2020,786
CRX600,Spain,Dec 2020,772
CRX600,Italy,Jan 2020,755
CRX600,Italy,Feb 2020,789
CRX600,Italy,Mar 2020,797
CRX600,Italy,Apr 2020,769
CRX600,Italy,May 2020,779
CRX600,Italy,Jun 2020,771
CRX600,Italy,Jul 2020,768
CRX600,Italy,Aug 2020,780
CRX600,Italy,Sep 2020,788
CRX600,Italy,Oct 2020,766
CRX600,Italy,Nov 2020,754
CRX600,Italy,Dec 2020,795
CRX600,China,Jan 2020,801
CRX600,China,Feb 2020,803
CRX600,China,Mar 2020,789
CRX600,China,Apr 2020,797
CRX600,China,May 2020,794
CRX600,China,Jun 2020,778
CRX600,China,Jul 2020,767
CRX600,China,Aug 2020,756
CRX600,China,Sep 2020,794
CRX600,China,Oct 2020,768
CRX600,China,Nov 2020,760
CRX600,China,Dec 2020,792
CRX600,Japan,Jan 2020,785
CRX600,Japan,Feb 2020,756
CRX600,Japan,Mar 2020,790
CRX600,Japan,Apr 2020,769
CRX600,Japan,May 2020,802
CRX600,Japan,Jun 2020,791
CRX600,Japan,Jul 2020,759
CRX600,Japan,Aug 2020,767
CRX600,Japan,Sep 2020,763
CRX600,Japan,Oct 2020,792
CRX600,Japan,Nov 2020,794
CRX600,Japan,Dec 2020,800
CRX600,Americas#,Jan 2020,0
CRX600,Americas#,Feb 2020,0
CRX600,Americas#,Mar 2020,0
CRX600,Americas#,Apr 2020,0
CRX600,Americas#,May 2020,0
CRX600,Americas#,Jun 2020,0
CRX600,Americas#,Jul 2020,0
CRX600,Americas#,Aug 2020,0
CRX600,Americas#,Sep 2020,0
CRX600,Americas#,Oct 2020,0
CRX600,Americas#,Nov 2020,0
CRX600,Americas#,Dec 2020,0
CRX600,EMEA#,Jan 2020,0
CRX600,EMEA#,Feb 2020,0
CRX600,EMEA#,Mar 2020,0
CRX600,EMEA#,Apr 2020,0
CRX600,EMEA#,May 2020,0
CRX600,EMEA#,Jun 2020,0
CRX600,EMEA#,Jul 2020,0
CRX600,EMEA#,Aug 2020,0
CRX600,EMEA#,Sep 2020,0
CRX600,EMEA#,Oct 2020,0
CRX600,EMEA#,Nov 2020,0
CRX600,EMEA#,Dec 2020,0
CRX600,APAC#,Jan 2020,0
CRX600,APAC#,Feb 2020,0
CRX600,APAC#,Mar 2020,0
CRX600,APAC#,Apr 2020,0
CRX600,APAC#,May 2020,0
CRX600,APAC#,Jun 2020,0
CRX600,APAC#,Jul 2020,0
CRX600,APAC#,Aug 2020,0
CRX600,APAC#,Sep 2020,0
CRX600,APAC#,Oct 2020,0
CRX600,APAC#,Nov 2020,0
CRX600,APAC#,Dec 2020,0
CRX600,Total Market#,Jan 2020,0
CRX600,Total Market#,Feb 2020,0
CRX600,Total Market#,Mar 2020,0
CRX600,Total Market#,Apr 2020,0
CRX600,Total Market#,May 2020,0
CRX600,Total Market#,Jun 2020,0
CRX600,Total Market#,Jul 2020,0
CRX600,Total Market#,Aug 2020,0
CRX600,Total Market#,Sep 2020,0
CRX600,Total Market#,Oct 2020,0
CRX600,Total Market#,Nov 2020,0
CRX600,Total Market#,Dec 2020,0
CRX650,US,Jan 2020,966
CRX650,US,Feb 2020,982
CRX650,US,Mar 2020,998
CRX650,US,Apr 2020,990
CRX650,US,May 2020,965
CRX650,US,Jun 2020,952
CRX650,US,Jul 2020,988
CRX650,US,Aug 2020,950
CRX650,US,Sep 2020,966
CRX650,US,Oct 2020,987
CRX650,US,Nov 2020,950
CRX650,US,Dec 2020,987
CRX650,Canada,Jan 2020,987
CRX650,Canada,Feb 2020,966
CRX650,Canada,Mar 2020,978
CRX650,Canada,Apr 2020,974
CRX650,Canada,May 2020,999
CRX650,Canada,Jun 2020,982
CRX650,Canada,Jul 2020,951
CRX650,Canada,Aug 2020,969
CRX650,Canada,Sep 2020,962
CRX650,Canada,Oct 2020,981
CRX650,Canada,Nov 2020,953
CRX650,Canada,Dec 2020,996
CRX650,Brazil,Jan 2020,999
CRX650,Brazil,Feb 2020,987
CRX650,Brazil,Mar 2020,960
CRX650,Brazil,Apr 2020,964
CRX650,Brazil,May 2020,963
CRX650,Brazil,Jun 2020,956
CRX650,Brazil,Jul 2020,970
CRX650,Brazil,Aug 2020,965
CRX650,Brazil,Sep 2020,952
CRX650,Brazil,Oct 2020,985
CRX650,Brazil,Nov 2020,976
CRX650,Brazil,Dec 2020,950
CRX650,Argentina,Jan 2020,994
CRX650,Argentina,Feb 2020,986
CRX650,Argentina,Mar 2020,980
CRX650,Argentina,Apr 2020,960
CRX650,Argentina,May 2020,966
CRX650,Argentina,Jun 2020,978
CRX650,Argentina,Jul 2020,997
CRX650,Argentina,Aug 2020,980
CRX650,Argentina,Sep 2020,990
CRX650,Argentina,Oct 2020,957
CRX650,Argentina,Nov 2020,993
CRX650,Argentina,Dec 2020,990
CRX650,UK,Jan 2020,990
CRX650,UK,Feb 2020,997
CRX650,UK,Mar 2020,993
CRX650,UK,Apr 2020,994
CRX650,UK,May 2020,998
CRX650,UK,Jun 2020,968
CRX650,UK,Jul 2020,972
CRX650,UK,Aug 2020,980
CRX650,UK,Sep 2020,987
CRX650,UK,Oct 2020,967
CRX650,UK,Nov 2020,981
CRX650,UK,Dec 2020,974
CRX650,France,Jan 2020,985
CRX650,France,Feb 2020,959
CRX650,France,Mar 2020,994
CRX650,France,Apr 2020,988
CRX650,France,May 2020,976
CRX650,France,Jun 2020,970
CRX650,France,Jul 2020,954
CRX650,France,Aug 2020,957
CRX650,France,Sep 2020,954
CRX650,France,Oct 2020,962
CRX650,France,Nov 2020,961
CRX650,France,Dec 2020,956
CRX650,Germany,Jan 2020,983
CRX650,Germany,Feb 2020,982
CRX650,Germany,Mar 2020,960
CRX650,Germany,Apr 2020,979
CRX650,Germany,May 2020,974
CRX650,Germany,Jun 2020,973
CRX650,Germany,Jul 2020,988
CRX650,Germany,Aug 2020,998
CRX650,Germany,Sep 2020,980
CRX650,Germany,Oct 2020,978
CRX650,Germany,Nov 2020,977
CRX650,Germany,Dec 2020,958
CRX650,Spain,Jan 2020,961
CRX650,Spain,Feb 2020,983
CRX650,Spain,Mar 2020,965
CRX650,Spain,Apr 2020,977
CRX650,Spain,May 2020,959
CRX650,Spain,Jun 2020,993
CRX650,Spain,Jul 2020,960
CRX650,Spain,Aug 2020,986
CRX650,Spain,Sep 2020,953
CRX650,Spain,Oct 2020,967
CRX650,Spain,Nov 2020,985
CRX650,Spain,Dec 2020,975
CRX650,Italy,Jan 2020,964
CRX650,Italy,Feb 2020,990
CRX650,Italy,Mar 2020,953
CRX650,Italy,Apr 2020,963
CRX650,Italy,May 2020,957
CRX650,Italy,Jun 2020,960
CRX650,Italy,Jul 2020,967
CRX650,Italy,Aug 2020,981
CRX650,Italy,Sep 2020,950
CRX650,Italy,Oct 2020,993
CRX650,Italy,Nov 2020,998
CRX650,Italy,Dec 2020,978
CRX650,China,Jan 2020,963
CRX650,China,Feb 2020,986
CRX650,China,Mar 2020,952
CRX650,China,Apr 2020,966
CRX650,China,May 2020,988
CRX650,China,Jun 2020,993
CRX650,China,Jul 2020,971
CRX650,China,Aug 2020,970
CRX650,China,Sep 2020,999
CRX650,China,Oct 2020,966
CRX650,China,Nov 2020,996
CRX650,China,Dec 2020,975
CRX650,Japan,Jan 2020,955
CRX650,Japan,Feb 2020,980
CRX650,Japan,Mar 2020,994
CRX650,Japan,Apr 2020,980
CRX650,Japan,May 2020,986
CRX650,Japan,Jun 2020,966
CRX650,Japan,Jul 2020,971
CRX650,Japan,Aug 2020,993
CRX650,Japan,Sep 2020,978
CRX650,Japan,Oct 2020,961
CRX650,Japan,Nov 2020,964
CRX650,Japan,Dec 2020,955
CRX650,Americas#,Jan 2020,0
CRX650,Americas#,Feb 2020,0
CRX650,Americas#,Mar 2020,0
CRX650,Americas#,Apr 2020,0
CRX650,Americas#,May 2020,0
CRX650,Americas#,Jun 2020,0
CRX650,Americas#,Jul 2020,0
CRX650,Americas#,Aug 2020,0
CRX650,Americas#,Sep 2020,0
CRX650,Americas#,Oct 2020,0
CRX650,Americas#,Nov 2020,0
CRX650,Americas#,Dec 2020,0
CRX650,EMEA#,Jan 2020,0
CRX650,EMEA#,Feb 2020,0
CRX650,EMEA#,Mar 2020,0
CRX650,EMEA#,Apr 2020,0
CRX650,EMEA#,May 2020,0
CRX650,EMEA#,Jun 2020,0
CRX650,EMEA#,Jul 2020,0
CRX650,EMEA#,Aug 2020,0
CRX650,EMEA#,Sep 2020,0
CRX650,EMEA#,Oct 2020,0
CRX650,EMEA#,Nov 2020,0
CRX650,EMEA#,Dec 2020,0
CRX650,APAC#,Jan 2020,0
CRX650,APAC#,Feb 2020,0
CRX650,APAC#,Mar 2020,0
CRX650,APAC#,Apr 2020,0
CRX650,APAC#,May 2020,0
CRX650,APAC#,Jun 2020,0
CRX650,APAC#,Jul 2020,0
CRX650,APAC#,Aug 2020,0
CRX650,APAC#,Sep 2020,0
CRX650,APAC#,Oct 2020,0
CRX650,APAC#,Nov 2020,0
CRX650,APAC#,Dec 2020,0
CRX650,Total Market#,Jan 2020,0
CRX650,Total Market#,Feb 2020,0
CRX650,Total Market#,Mar 2020,0
CRX650,Total Market#,Apr 2020,0
CRX650,Total Market#,May 2020,0
CRX650,Total Market#,Jun 2020,0
CRX650,Total Market#,Jul 2020,0
CRX650,Total Market#,Aug 2020,0
CRX650,Total Market#,Sep 2020,0
CRX650,Total Market#,Oct 2020,0
CRX650,Total Market#,Nov 2020,0
CRX650,Total Market#,Dec 2020,0
Street#,US,Jan 2020,0
Street#,US,Feb 2020,0
Street#,US,Mar 2020,0
Street#,US,Apr 2020,0
Street#,US,May 2020,0
Street#,US,Jun 2020,0
Street#,US,Jul 2020,0
Street#,US,Aug 2020,0
Street#,US,Sep 2020,0
Street#,US,Oct 2020,0
Street#,US,Nov 2020,0
Street#,US,Dec 2020,0
Street#,Canada,Jan 2020,0
Street#,Canada,Feb 2020,0
Street#,Canada,Mar 2020,0
Street#,Canada,Apr 2020,0
Street#,Canada,May 2020,0
Street#,Canada,Jun 2020,0
Street#,Canada,Jul 2020,0
Street#,Canada,Aug 2020,0
Street#,Canada,Sep 2020,0
Street#,Canada,Oct 2020,0
Street#,Canada,Nov 2020,0
Street#,Canada,Dec 2020,0
Street#,Brazil,Jan 2020,0
Street#,Brazil,Feb 2020,0
Street#,Brazil,Mar 2020,0
Street#,Brazil,Apr 2020,0
Street#,Brazil,May 2020,0
Street#,Brazil,Jun 2020,0
Street#,Brazil,Jul 2020,0
Street#,Brazil,Aug 2020,0
Street#,Brazil,Sep 2020,0
Street#,Brazil,Oct 2020,0
Street#,Brazil,Nov 2020,0
Street#,Brazil,Dec 2020,0
Street#,Argentina,Jan 2020,0
Street#,Argentina,Feb 2020,0
Street#,Argentina,Mar 2020,0
Street#,Argentina,Apr 2020,0
Street#,Argentina,May 2020,0
Street#,Argentina,Jun 2020,0
Street#,Argentina,Jul 2020,0
Street#,Argentina,Aug 2020,0
Street#,Argentina,Sep 2020,0
Street#,Argentina,Oct 2020,0
Street#,Argentina,Nov 2020,0
Street#,Argentina,Dec 2020,0
Street#,UK,Jan 2020,0
Street#,UK,Feb 2020,0
Street#,UK,Mar 2020,0
Street#,UK,Apr 2020,0
Street#,UK,May 2020,0
Street#,UK,Jun 2020,0
Street#,UK,Jul 2020,0
Street#,UK,Aug 2020,0
Street#,UK,Sep 2020,0
Street#,UK,Oct 2020,0
Street#,UK,Nov 2020,0
Street#,UK,Dec 2020,0
Street#,France,Jan 2020,0
Street#,France,Feb 2020,0
Street#,France,Mar 2020,0
Street#,France,Apr 2020,0
Street#,France,May 2020,0
Street#,France,Jun 2020,0
Street#,France,Jul 2020,0
Street#,France,Aug 2020,0
Street#,France,Sep 2020,0
Street#,France,Oct 2020,0
Street#,France,Nov 2020,0
Street#,France,Dec 2020,0
Street#,Germany,Jan 2020,0
Street#,Germany,Feb 2020,0
Street#,Germany,Mar 2020,0
Street#,Germany,Apr 2020,0
Street#,Germany,May 2020,0
Street#,Germany,Jun 2020,0
Street#,Germany,Jul 2020,0
Street#,Germany,Aug 2020,0
Street#,Germany,Sep 2020,0
Street#,Germany,Oct 2020,0
Street#,Germany,Nov 2020,0
Street#,Germany,Dec 2020,0
Street#,Spain,Jan 2020,0
Street#,Spain,Feb 2020,0
Street#,Spain,Mar 2020,0
Street#,Spain,Apr 2020,0
Street#,Spain,May 2020,0
Street#,Spain,Jun 2020,0
Street#,Spain,Jul 2020,0
Street#,Spain,Aug 2020,0
Street#,Spain,Sep 2020,0
Street#,Spain,Oct 2020,0
Street#,Spain,Nov 2020,0
Street#,Spain,Dec 2020,0
Street#,Italy,Jan 2020,0
Street#,Italy,Feb 2020,0
Street#,Italy,Mar 2020,0
Street#,Italy,Apr 2020,0
Street#,Italy,May 2020,0
Street#,Italy,Jun 2020,0
Street#,Italy,Jul 2020,0
Street#,Italy,Aug 2020,0
Street#,Italy,Sep 2020,0
Street#,Italy,Oct 2020,0
Street#,Italy,Nov 2020,0
Street#,Italy,Dec 2020,0
Street#,China,Jan 2020,0
Street#,China,Feb 2020,0
Street#,China,Mar 2020,0
Street#,China,Apr 2020,0
